address,network,netgroup,asn
95.84.162.152,ipv4,95.84.0.0/16,AS42610
67.180.157.92,ipv4,67.180.0.0/16,AS7922
66.94.122.234,ipv4,66.94.0.0/16,AS51167
74.103.217.172,ipv4,74.103.0.0/16,AS701
71.184.193.75,ipv4,71.184.0.0/16,AS701
18.143.48.10,ipv4,18.143.0.0/16,AS8987
63.225.204.1,ipv4,63.225.0.0/16,AS209
37.59.50.14,ipv4,37.59.0.0/16,AS16276
83.240.118.196,ipv4,83.240.0.0/16,AS31246
2a0f:df00:0:2010::162,ipv6,2a0f:df00::/32,AS41281
23.111.173.218,ipv4,23.111.0.0/16,AS29802
95.223.138.180,ipv4,95.223.0.0/16,AS3209
178.33.232.69,ipv4,178.33.0.0/16,AS16276
5.45.83.20,ipv4,5.45.0.0/16,AS12722
94.62.222.94,ipv4,94.62.0.0/16,AS12353
94.130.111.22,ipv4,94.130.0.0/16,AS24940
92.206.105.31,ipv4,92.206.0.0/16,AS16202
46.149.72.236,ipv4,46.149.0.0/16,AS216071
176.166.34.226,ipv4,176.166.0.0/16,AS5410
95.217.43.125,ipv4,95.217.0.0/16,AS24940
70.51.107.25,ipv4,70.51.0.0/16,AS577
142.93.6.38,ipv4,142.93.0.0/16,AS14061
139.144.59.14,ipv4,139.144.0.0/16,AS63949
161.97.68.117,ipv4,161.97.0.0/16,AS51167
173.20.208.72,ipv4,173.20.0.0/16,AS30036
68.7.187.207,ipv4,68.7.0.0/16,AS22773
111.90.140.132,ipv4,111.90.0.0/16,AS45839
184.105.131.181,ipv4,184.105.0.0/16,AS6939
68.41.31.115,ipv4,68.41.0.0/16,AS7922
167.235.178.34,ipv4,167.235.0.0/16,AS24940
81.204.117.41,ipv4,81.204.0.0/16,AS1136
135.181.109.137,ipv4,135.181.0.0/16,AS24940
71.171.123.161,ipv4,71.171.0.0/16,AS701
195.240.139.202,ipv4,195.240.0.0/16,AS1136
172.219.31.73,ipv4,172.219.0.0/16,AS852
210.54.39.238,ipv4,210.54.0.0/16,AS4771
167.179.172.173,ipv4,167.179.0.0/16,AS4764
2002:c726:5654:1::1,ipv6,2002:c726::/32,unknown
44.201.70.79,ipv4,44.201.0.0/16,AS14618
71.82.218.73,ipv4,71.82.0.0/16,AS20115
80.188.97.250,ipv4,80.188.0.0/16,AS5610
46.101.62.88,ipv4,46.101.0.0/16,AS14061
51.159.15.116,ipv4,51.159.0.0/16,AS12876
66.41.88.102,ipv4,66.41.0.0/16,AS13367
73.110.249.14,ipv4,73.110.0.0/16,AS7922
5.161.147.245,ipv4,5.161.0.0/16,AS24940
89.117.58.113,ipv4,89.117.0.0/16,AS834
134.3.203.90,ipv4,134.3.0.0/16,AS3209
64.225.71.231,ipv4,64.225.0.0/16,AS14061
135.181.140.168,ipv4,135.181.0.0/16,AS24940
86.182.44.236,ipv4,86.182.0.0/16,AS2856
44.198.193.18,ipv4,44.198.0.0/16,AS14618
54.236.33.205,ipv4,54.236.0.0/16,AS8987
206.204.106.8,ipv4,206.204.0.0/16,AS212947
142.132.192.55,ipv4,142.132.0.0/16,AS24940
2a01:4f8:a0:42b4::2,ipv6,2a01:4f8::/32,AS24940
172.86.178.106,ipv4,172.86.0.0/16,AS19969
85.194.39.25,ipv4,85.194.0.0/16,AS39651
2a02:130:300:1520:1::4,ipv6,2a02:130::/32,AS42841
87.64.147.210,ipv4,87.64.0.0/16,AS5432
46.72.221.65,ipv4,46.72.0.0/16,AS12714
2a01:4f8:fff0:9e:1:0:d:601d,ipv6,2a01:4f8::/32,AS24940
13.212.85.39,ipv4,13.212.0.0/16,AS16509
23.227.200.42,ipv4,23.227.0.0/16,AS29802
65.21.25.36,ipv4,65.21.0.0/16,AS24940
81.28.248.132,ipv4,81.28.0.0/16,AS200276
37.120.206.178,ipv4,37.120.0.0/16,AS9009
83.135.154.197,ipv4,83.135.0.0/16,AS8881
2a01:4f8:13b:2eec::2,ipv6,2a01:4f8::/32,AS24940
96.85.212.201,ipv4,96.85.0.0/16,AS7922
91.3.69.105,ipv4,91.3.0.0/16,AS3320
76.128.34.70,ipv4,76.128.0.0/16,AS20214
95.217.46.89,ipv4,95.217.0.0/16,AS24940
143.198.196.38,ipv4,143.198.0.0/16,AS14061
31.210.175.70,ipv4,31.210.0.0/16,AS39318
188.225.80.191,ipv4,188.225.0.0/16,AS9123
144.76.102.112,ipv4,144.76.0.0/16,AS24940
217.20.131.64,ipv4,217.20.0.0/16,AS5483
188.166.102.98,ipv4,188.166.0.0/16,AS14061
68.51.35.211,ipv4,68.51.0.0/16,AS7922
151.236.34.245,ipv4,151.236.0.0/16,AS29550
3.16.175.255,ipv4,3.16.0.0/16,AS8987
2401:c080:1400:6abc:5400:4ff:fe7a:7b70,ipv6,2401:c080::/32,AS20473
51.89.6.43,ipv4,51.89.0.0/16,AS16276
2400:6180:0:d0::c73:4001,ipv6,2400:6180::/32,AS7018
2a01:4f8:c2c:a392::1,ipv6,2a01:4f8::/32,AS24940
69.140.165.30,ipv4,69.140.0.0/16,AS7922
167.179.172.173,ipv4,167.179.0.0/16,AS4764
96.126.123.143,ipv4,96.126.0.0/16,AS63949
20.104.8.231,ipv4,20.104.0.0/16,AS8075
54.39.129.214,ipv4,54.39.0.0/16,AS16276
136.243.137.166,ipv4,136.243.0.0/16,AS24940
143.110.224.56,ipv4,143.110.0.0/16,AS14061
195.154.200.157,ipv4,195.154.0.0/16,AS12876
75.188.243.94,ipv4,75.188.0.0/16,AS10796
77.43.14.68,ipv4,77.43.0.0/16,AS5396
147.135.36.147,ipv4,147.135.0.0/16,AS16276
69.249.137.69,ipv4,69.249.0.0/16,AS7922
46.146.248.89,ipv4,46.146.0.0/16,AS12768
2607:5300:60:980c::,ipv6,2607:5300::/32,AS16276
94.142.138.174,ipv4,94.142.0.0/16,AS209641
168.182.67.134,ipv4,168.182.0.0/16,AS21713
146.70.49.38,ipv4,146.70.0.0/16,AS9009
89.38.99.115,ipv4,89.38.0.0/16,AS49981
193.37.255.146,ipv4,193.37.0.0/16,AS9009
160.16.219.87,ipv4,160.16.0.0/16,AS9370
47.105.52.43,ipv4,47.105.0.0/16,AS37963
3.72.145.61,ipv4,3.72.0.0/16,AS16509
116.202.170.226,ipv4,116.202.0.0/16,AS24940
35.194.170.218,ipv4,35.194.0.0/16,AS15169
71.198.223.61,ipv4,71.198.0.0/16,AS7922
142.132.208.253,ipv4,142.132.0.0/16,AS24940
168.119.227.135,ipv4,168.119.0.0/16,AS24940
95.98.254.165,ipv4,95.98.0.0/16,AS31615
50.30.36.140,ipv4,50.30.0.0/16,AS30083
24.117.170.188,ipv4,24.117.0.0/16,AS11492
65.21.76.81,ipv4,65.21.0.0/16,AS24940
37.58.62.195,ipv4,37.58.0.0/16,AS28753
2400:6180:0:d0::f6e:8001,ipv6,2400:6180::/32,AS14061
69.165.205.142,ipv4,69.165.0.0/16,AS5645
143.110.175.248,ipv4,143.110.0.0/16,AS14061
68.2.63.228,ipv4,68.2.0.0/16,AS22773
185.150.162.111,ipv4,185.150.0.0/16,AS34197
50.220.121.211,ipv4,50.220.0.0/16,AS7922
34.248.240.175,ipv4,34.248.0.0/16,AS8987
2a01:4f9:2b:2e81::2,ipv6,2a01:4f9::/32,AS24940
2001:19f0:5:2b12:5400:4ff:fe6e:3afe,ipv6,2001:19f0::/32,AS20473
2a02:c206:2153:1312::1,ipv6,2a02:c206::/32,AS51167
159.2.191.175,ipv4,159.2.0.0/16,AS855
65.108.129.241,ipv4,65.108.0.0/16,AS24940
54.255.147.74,ipv4,54.255.0.0/16,AS8987
2001:41d0:203:b5d8::,ipv6,2001:41d0::/32,AS16276
94.23.205.110,ipv4,94.23.0.0/16,AS16276
5.200.2.180,ipv4,5.200.0.0/16,AS49544
46.30.189.41,ipv4,46.30.0.0/16,AS31400
72.230.234.58,ipv4,72.230.0.0/16,AS11351
71.221.15.146,ipv4,71.221.0.0/16,AS209
165.227.203.131,ipv4,165.227.0.0/16,AS14061
93.108.101.246,ipv4,93.108.0.0/16,AS12353
195.49.209.196,ipv4,195.49.0.0/16,AS48716
2a01:4f9:5a:16cb:876a:bce7:b3c8:118a,ipv6,2a01:4f9::/32,AS26615
90.16.67.28,ipv4,90.16.0.0/16,AS3215
217.160.167.71,ipv4,217.160.0.0/16,AS8560
51.178.20.105,ipv4,51.178.0.0/16,AS16276
65.108.176.156,ipv4,65.108.0.0/16,AS24940
35.87.145.163,ipv4,35.87.0.0/16,AS8987
68.204.139.147,ipv4,68.204.0.0/16,AS33363
211.34.4.11,ipv4,211.34.0.0/16,AS4766
150.136.235.167,ipv4,150.136.0.0/16,AS31898
62.210.9.91,ipv4,62.210.0.0/16,AS12876
54.155.133.135,ipv4,54.155.0.0/16,AS8987
2001:470:6d:be0::1,ipv6,2001:470::/36,AS6939
37.15.60.144,ipv4,37.15.0.0/16,AS12715
2001:41d0:700:7011::,ipv6,2001:41d0::/32,AS16276
68.173.128.240,ipv4,68.173.0.0/16,AS12271
136.49.101.10,ipv4,136.49.0.0/16,AS16591
216.154.17.88,ipv4,216.154.0.0/16,AS5645
96.66.15.152,ipv4,96.66.0.0/16,AS7922
3.14.148.164,ipv4,3.14.0.0/16,AS8987
95.217.192.209,ipv4,95.217.0.0/16,AS24940
190.2.152.245,ipv4,190.2.0.0/16,AS49981
2001:4dd0:3564:0:a0c4:d41f:4c4:1bb0,ipv6,2001:4dd0::/32,AS8075
92.58.171.140,ipv4,92.58.0.0/16,AS12479
2405:aa00:2::40,ipv6,2405:aa00::/32,AS7712
51.81.56.49,ipv4,51.81.0.0/16,AS16276
73.46.67.86,ipv4,73.46.0.0/16,AS7922
73.111.57.82,ipv4,73.111.0.0/16,AS7922
2a01:4f9:3a:3961::2,ipv6,2a01:4f9::/32,AS24940
71.38.103.67,ipv4,71.38.0.0/16,AS209
159.203.60.33,ipv4,159.203.0.0/16,AS14061
2a03:b0c0:2:f0::c4:b001,ipv6,2a03:b0c0::/32,AS14061
20.89.243.139,ipv4,20.89.0.0/16,AS8075
88.99.151.236,ipv4,88.99.0.0/16,AS24940
2a01:4f8:162:2087::2,ipv6,2a01:4f8::/32,AS24940
34.71.25.216,ipv4,34.71.0.0/16,AS396982
96.37.10.31,ipv4,96.37.0.0/16,AS20115
74.67.40.223,ipv4,74.67.0.0/16,AS11351
137.184.162.53,ipv4,137.184.0.0/16,AS14061
65.21.14.58,ipv4,65.21.0.0/16,AS24940
52.88.193.149,ipv4,52.88.0.0/16,AS16509
159.65.88.87,ipv4,159.65.0.0/16,AS14061
2401:d002:3902:700:d72c:5e22:4e95:389d,ipv6,2401:d002::/32,AS13285
183.88.56.182,ipv4,183.88.0.0/16,AS45758
98.118.245.60,ipv4,98.118.0.0/16,AS701
213.173.92.210,ipv4,213.173.0.0/16,AS13292
143.198.109.136,ipv4,143.198.0.0/16,AS14061
99.8.69.235,ipv4,99.8.0.0/16,AS7018
2a01:4f8:252:194b::2,ipv6,2a01:4f8::/32,AS24940
71.173.205.64,ipv4,71.173.0.0/16,AS701
90.186.253.218,ipv4,90.186.0.0/16,AS3209
2605:59c8:27a:1700::1000,ipv6,2605:59c8::/32,AS14593
203.170.4.94,ipv4,203.170.0.0/16,AS24479
131.150.17.118,ipv4,131.150.0.0/16,AS20115
2a01:4f9:c011:aa63::1,ipv6,2a01:4f9::/32,AS24940
212.158.133.185,ipv4,212.158.0.0/16,AS25248
108.53.82.65,ipv4,108.53.0.0/16,AS701
174.138.40.233,ipv4,174.138.0.0/16,AS14061
173.231.12.2,ipv4,173.231.0.0/16,AS18450
47.197.133.31,ipv4,47.197.0.0/16,AS5650
68.112.147.65,ipv4,68.112.0.0/16,AS20115
121.99.195.125,ipv4,121.99.0.0/16,AS9790
109.0.209.89,ipv4,109.0.0.0/16,AS198949
96.61.94.8,ipv4,96.61.0.0/16,AS4181
86.89.51.161,ipv4,86.89.0.0/16,AS1136
188.155.216.45,ipv4,188.155.0.0/16,AS6730
2001:41d0:203:a8b::,ipv6,2001:41d0::/32,AS16276
83.76.129.79,ipv4,83.76.0.0/16,AS3303
24.11.10.152,ipv4,24.11.0.0/16,AS7922
172.105.21.216,ipv4,172.105.0.0/16,AS63949
2a01:4f9:6b:118a::2,ipv6,2a01:4f9::/32,AS24940
208.68.38.182,ipv4,208.68.0.0/16,AS14061
154.38.160.245,ipv4,154.38.0.0/16,AS174
65.109.96.253,ipv4,65.109.0.0/16,AS24940
88.198.62.61,ipv4,88.198.0.0/16,AS24940
173.212.245.133,ipv4,173.212.0.0/16,AS51167
5.199.168.101,ipv4,5.199.0.0/16,AS16125
185.159.20.143,ipv4,185.159.0.0/16,AS50963
24.113.152.164,ipv4,24.113.0.0/16,AS11404
159.89.18.80,ipv4,159.89.0.0/16,AS14061
178.18.248.27,ipv4,178.18.0.0/16,AS51167
184.58.184.180,ipv4,184.58.0.0/16,AS10796
165.255.61.57,ipv4,165.255.0.0/16,AS37611
70.235.241.176,ipv4,70.235.0.0/16,AS7018
2.59.169.104,ipv4,2.59.0.0/16,AS49981
167.233.4.123,ipv4,167.233.0.0/16,AS24940
128.0.98.214,ipv4,128.0.0.0/16,AS42652
47.197.229.214,ipv4,47.197.0.0/16,AS5650
51.195.234.88,ipv4,51.195.0.0/16,AS16276
104.62.145.108,ipv4,104.62.0.0/16,AS7018
18.219.160.248,ipv4,18.219.0.0/16,AS8987
2a01:4f8:c2c:5b11::1,ipv6,2a01:4f8::/32,AS24940
13.228.25.171,ipv4,13.228.0.0/16,AS16509
62.163.199.12,ipv4,62.163.0.0/16,AS33915
2a01:8740:1:753::e5cb,ipv6,2a01:8740::/32,AS57344
198.154.93.110,ipv4,198.154.0.0/16,AS55081
212.80.44.253,ipv4,212.80.0.0/16,AS8788
2a01:4f8:c2c:7f8e::1,ipv6,2a01:4f8::/32,AS24940
185.182.194.12,ipv4,185.182.0.0/16,AS49981
185.148.147.47,ipv4,185.148.0.0/16,AS44901
2a01:4f8:2200:35e4::2,ipv6,2a01:4f8::/32,AS24940
74.213.175.108,ipv4,74.213.0.0/16,AS23498
46.59.68.84,ipv4,46.59.0.0/16,AS8473
85.26.62.219,ipv4,85.26.0.0/16,AS12392
2a01:4f9:5a:21a8::2,ipv6,2a01:4f9::/32,AS24940
65.108.203.23,ipv4,65.108.0.0/16,AS24940
174.102.87.161,ipv4,174.102.0.0/16,AS10796
2a01:4f9:3081:2e4a::2,ipv6,2a01:4f9::/32,AS24940
108.248.82.212,ipv4,108.248.0.0/16,AS7018
35.78.166.164,ipv4,35.78.0.0/16,AS8987
85.208.117.15,ipv4,85.208.0.0/16,AS18978
104.172.105.178,ipv4,104.172.0.0/16,AS20001
43.133.43.67,ipv4,43.133.0.0/16,AS132203
71.57.215.156,ipv4,71.57.0.0/16,AS7922
68.183.45.0,ipv4,68.183.0.0/16,AS14061
5.9.94.237,ipv4,5.9.0.0/16,AS24940
2a02:8308:8188:5100:6d8b:4531:4331:eee2,ipv6,2a02:8308::/32,AS20001
2600:1f18:719a:e302:2758:8042:929f:a384,ipv6,2600:1f18::/32,AS49071
2a01:4f8:150:81d4::2,ipv6,2a01:4f8::/32,AS24940
2a01:4f8:c2c:5011::1,ipv6,2a01:4f8::/32,AS24940
35.189.42.216,ipv4,35.189.0.0/16,AS15169
2a01:7e00::f03c:91ff:fe6a:5fa0,ipv6,2a01:7e00::/32,AS63949
72.49.116.95,ipv4,72.49.0.0/16,AS6181
2a02:c206:2044:9826::1,ipv6,2a02:c206::/32,AS51167
128.199.10.155,ipv4,128.199.0.0/16,AS14061
181.223.205.212,ipv4,181.223.0.0/16,AS28573
60.212.189.151,ipv4,60.212.0.0/16,AS4837
186.235.86.249,ipv4,186.235.0.0/16,AS263097
116.203.34.154,ipv4,116.203.0.0/16,AS24940
2a01:e0a:170:a0b0:a08d:aeff:fee0:5de4,ipv6,2a01:e0a::/32,AS12322
174.61.163.5,ipv4,174.61.0.0/16,AS7922
2607:5300:61:854::1,ipv6,2607:5300::/32,AS16276
70.122.134.79,ipv4,70.122.0.0/16,AS11427
2a01:4f9:3080:17ed::2,ipv6,2a01:4f9::/32,AS24940
79.117.43.164,ipv4,79.117.0.0/16,AS8708
167.86.100.11,ipv4,167.86.0.0/16,AS51167
37.97.191.18,ipv4,37.97.0.0/16,AS20857
82.73.188.178,ipv4,82.73.0.0/16,AS33915
194.87.199.243,ipv4,194.87.0.0/16,AS210546
146.190.224.15,ipv4,146.190.0.0/16,AS14061
185.31.136.246,ipv4,185.31.0.0/16,AS60414
3.0.92.194,ipv4,3.0.0.0/16,AS16509
184.19.27.58,ipv4,184.19.0.0/16,AS5650
4.246.195.240,ipv4,4.246.0.0/16,AS8075
146.4.124.134,ipv4,146.4.0.0/16,AS3303
173.249.25.244,ipv4,173.249.0.0/16,AS51167
37.251.30.43,ipv4,37.251.0.0/16,AS1136
23.118.37.69,ipv4,23.118.0.0/16,AS7018
54.176.63.16,ipv4,54.176.0.0/16,AS16509
185.150.162.100,ipv4,185.150.0.0/16,AS34197
134.215.117.54,ipv4,134.215.0.0/16,AS4181
77.65.163.150,ipv4,77.65.0.0/16,AS213174
2001:41d0:d:2027::1,ipv6,2001:41d0::/32,AS16276
138.43.226.33,ipv4,138.43.0.0/16,AS394147
131.188.40.191,ipv4,131.188.0.0/16,AS680
90.146.208.162,ipv4,90.146.0.0/16,AS12605
2a01:4f8:262:4d82::2,ipv6,2a01:4f8::/32,AS24940
137.184.147.200,ipv4,137.184.0.0/16,AS14061
13.211.79.130,ipv4,13.211.0.0/16,AS8987
24.205.118.14,ipv4,24.205.0.0/16,AS20115
106.72.36.96,ipv4,106.72.0.0/16,AS2516
83.87.65.254,ipv4,83.87.0.0/16,AS33915
136.38.92.96,ipv4,136.38.0.0/16,AS16591
65.108.198.109,ipv4,65.108.0.0/16,AS24940
2a01:4f9:3080:36de::2,ipv6,2a01:4f9::/32,AS24940
73.253.55.217,ipv4,73.253.0.0/16,AS7922
94.130.179.91,ipv4,94.130.0.0/16,AS24940
2a02:1210:7c92:5100:211:32ff:feae:152d,ipv6,2a02:1210::/32,AS3303
5.189.151.245,ipv4,5.189.0.0/16,AS51167
209.226.251.172,ipv4,209.226.0.0/16,AS577
35.244.103.240,ipv4,35.244.0.0/16,AS396982
2a01:4f9:5a:44a5::2,ipv6,2a01:4f9::/32,AS24940
95.217.36.126,ipv4,95.217.0.0/16,AS24940
158.220.83.241,ipv4,158.220.0.0/16,AS51167
176.74.136.237,ipv4,176.74.0.0/16,AS35613
193.149.189.243,ipv4,193.149.0.0/16,AS399629
2001:41d0:800:2d22::,ipv6,2001:41d0::/32,AS16276
209.38.244.87,ipv4,209.38.0.0/16,AS14061
2a01:4f8:a0:913e::2,ipv6,2a01:4f8::/32,AS24940
73.131.201.113,ipv4,73.131.0.0/16,AS7922
84.234.201.188,ipv4,84.234.0.0/16,AS29695
98.128.230.186,ipv4,98.128.0.0/16,AS8473
44.210.102.18,ipv4,44.210.0.0/16,AS14618
96.59.160.29,ipv4,96.59.0.0/16,AS33363
34.87.236.215,ipv4,34.87.0.0/16,AS396982
87.121.52.96,ipv4,87.121.0.0/16,AS34224
50.125.224.3,ipv4,50.125.0.0/16,AS20055
138.84.248.149,ipv4,138.84.0.0/16,AS400220
103.21.78.147,ipv4,103.21.0.0/16,AS45536
2001:41d0:203:8f46::,ipv6,2001:41d0::/32,AS16276
46.13.173.34,ipv4,46.13.0.0/16,AS13036
72.80.46.87,ipv4,72.80.0.0/16,AS701
103.193.138.187,ipv4,103.193.0.0/16,AS64073
194.146.207.36,ipv4,194.146.0.0/16,AS201080
202.150.116.181,ipv4,202.150.0.0/16,AS9790
70.240.155.116,ipv4,70.240.0.0/16,AS7018
64.98.119.136,ipv4,64.98.0.0/16,AS32133
45.83.241.46,ipv4,45.83.0.0/16,AS206238
176.31.255.147,ipv4,176.31.0.0/16,AS16276
195.240.111.6,ipv4,195.240.0.0/16,AS1136
81.2.95.103,ipv4,81.2.0.0/16,AS20712
18.198.28.255,ipv4,18.198.0.0/16,AS8987
5.128.87.126,ipv4,5.128.0.0/16,AS31200
35.204.194.255,ipv4,35.204.0.0/16,AS396982
2a02:8388:e302:7980:6f85:a0b3:4b4d:8b0f,ipv6,2a02:8388::/32,AS7029
108.201.79.41,ipv4,108.201.0.0/16,AS7018
88.99.209.94,ipv4,88.99.0.0/16,AS24940
46.250.250.8,ipv4,46.250.0.0/16,AS141995
34.87.205.187,ipv4,34.87.0.0/16,AS396982
159.69.9.53,ipv4,159.69.0.0/16,AS24940
35.221.214.98,ipv4,35.221.0.0/16,AS15169
157.131.180.55,ipv4,157.131.0.0/16,AS1299
81.166.196.209,ipv4,81.166.0.0/16,AS29695
188.112.145.230,ipv4,188.112.0.0/16,AS13194
73.32.23.107,ipv4,73.32.0.0/16,AS7922
175.27.222.132,ipv4,175.27.0.0/16,AS45090
101.34.215.76,ipv4,101.34.0.0/16,AS45090
72.216.41.121,ipv4,72.216.0.0/16,AS22773
116.203.185.193,ipv4,116.203.0.0/16,AS24940
66.49.204.11,ipv4,66.49.0.0/16,AS33139
93.199.5.161,ipv4,93.199.0.0/16,AS3320
86.175.93.37,ipv4,86.175.0.0/16,AS2856
142.132.137.101,ipv4,142.132.0.0/16,AS24940
132.145.214.99,ipv4,132.145.0.0/16,AS31898
35.134.235.55,ipv4,35.134.0.0/16,AS33588
174.78.206.51,ipv4,174.78.0.0/16,AS22773
18.142.4.169,ipv4,18.142.0.0/16,AS8987
71.195.43.108,ipv4,71.195.0.0/16,AS7922
209.137.209.161,ipv4,209.137.0.0/16,AS21586
85.146.113.76,ipv4,85.146.0.0/16,AS50266
32.216.122.31,ipv4,32.216.0.0/16,AS46690
34.205.97.11,ipv4,34.205.0.0/16,AS14618
71.236.180.104,ipv4,71.236.0.0/16,AS7922
124.246.90.65,ipv4,124.246.0.0/16,AS4773
98.40.184.243,ipv4,98.40.0.0/16,AS7922
45.63.11.176,ipv4,45.63.0.0/16,AS20473
173.212.242.5,ipv4,173.212.0.0/16,AS51167
209.159.147.200,ipv4,209.159.0.0/16,AS19318
173.90.120.172,ipv4,173.90.0.0/16,AS10796
159.89.230.128,ipv4,159.89.0.0/16,AS14061
161.97.103.28,ipv4,161.97.0.0/16,AS51167
99.137.86.101,ipv4,99.137.0.0/16,AS7018
3.143.194.71,ipv4,3.143.0.0/16,AS8987
2001:41d0:203:c321::,ipv6,2001:41d0::/32,AS16276
107.223.15.141,ipv4,107.223.0.0/16,AS7018
146.52.18.57,ipv4,146.52.0.0/16,AS3209
91.226.113.190,ipv4,91.226.0.0/16,AS6663
5.189.187.89,ipv4,5.189.0.0/16,AS51167
2604:3d08:917f:fdc0::fb6f,ipv6,2604:3d08::/32,AS6327
2001:41d0:8:6aa0::1,ipv6,2001:41d0::/32,AS16276
3.9.120.33,ipv4,3.9.0.0/16,AS8987
34.236.67.26,ipv4,34.236.0.0/16,AS8987
192.69.53.18,ipv4,192.69.0.0/16,AS11142
135.181.6.239,ipv4,135.181.0.0/16,AS24940
98.207.210.21,ipv4,98.207.0.0/16,AS7922
18.140.174.141,ipv4,18.140.0.0/16,AS16509
2a0a:51c0:0:136::2,ipv6,2a0a:51c0::/32,AS48314
46.17.99.13,ipv4,46.17.0.0/16,AS57043
104.177.72.80,ipv4,104.177.0.0/16,AS7018
85.10.203.112,ipv4,85.10.0.0/16,AS24940
93.197.35.120,ipv4,93.197.0.0/16,AS3320
71.56.178.136,ipv4,71.56.0.0/16,AS7922
31.16.217.162,ipv4,31.16.0.0/16,AS3209
205.178.182.133,ipv4,205.178.0.0/16,AS396998
173.212.253.26,ipv4,173.212.0.0/16,AS51167
89.247.224.28,ipv4,89.247.0.0/16,AS8881
79.124.78.32,ipv4,79.124.0.0/16,AS201133
95.110.234.93,ipv4,95.110.0.0/16,AS31034
23.240.45.124,ipv4,23.240.0.0/16,AS20001
148.56.58.187,ipv4,148.56.0.0/16,AS12430
2a01:4f8:272:2b58::2,ipv6,2a01:4f8::/32,AS24940
18.166.31.177,ipv4,18.166.0.0/16,AS8987
2002:6dec:517c::6dec:517c,ipv6,2002:6dec::/32,AS49981
95.216.36.83,ipv4,95.216.0.0/16,AS24940
66.29.154.169,ipv4,66.29.0.0/16,AS22612
2a00:a040:191:d944:1ac0:4dff:fe41:3e93,ipv6,2a00:a040::/32,AS12849
107.10.229.120,ipv4,107.10.0.0/16,AS7843
201.67.14.40,ipv4,201.67.0.0/16,AS8167
185.248.163.129,ipv4,185.248.0.0/16,AS43350
185.14.30.25,ipv4,185.14.0.0/16,AS21100
109.123.248.29,ipv4,109.123.0.0/16,AS51167
65.21.77.178,ipv4,65.21.0.0/16,AS24940
42.3.187.99,ipv4,42.3.0.0/16,AS4760
104.248.81.232,ipv4,104.248.0.0/16,AS14061
99.85.48.166,ipv4,99.85.0.0/16,AS7018
31.192.170.78,ipv4,31.192.0.0/16,AS35154
2001:41d0:2:b272::1,ipv6,2001:41d0::/32,AS16276
136.32.163.205,ipv4,136.32.0.0/16,AS16591
50.92.238.81,ipv4,50.92.0.0/16,AS852
2001:bc8:1200:1:dac4:97ff:fe5b:7ae9,ipv6,2001:bc8::/32,AS12876
46.17.99.12,ipv4,46.17.0.0/16,AS57043
45.9.148.241,ipv4,45.9.0.0/16,AS49447
198.48.167.249,ipv4,198.48.0.0/16,AS5645
167.172.139.248,ipv4,167.172.0.0/16,AS14061
163.172.88.149,ipv4,163.172.0.0/16,AS12876
67.246.244.224,ipv4,67.246.0.0/16,AS11351
2a01:4f8:c0c:fcdd::1,ipv6,2a01:4f8::/32,AS24940
3.217.191.156,ipv4,3.217.0.0/16,AS8987
80.11.108.135,ipv4,80.11.0.0/16,AS3215
128.1.38.67,ipv4,128.1.0.0/16,AS21859
24.29.54.49,ipv4,24.29.0.0/16,AS11351
91.132.95.114,ipv4,91.132.0.0/16,AS9009
2a01:4f8:c010:8e08::1,ipv6,2a01:4f8::/32,AS24940
135.181.220.124,ipv4,135.181.0.0/16,AS24940
2a05:6d40:b94e:d100:eef4:bbff:fece:a2ac,ipv6,2a05:6d40::/32,AS202128
2001:41d0:2:b2bb::1,ipv6,2001:41d0::/32,AS16276
84.60.147.71,ipv4,84.60.0.0/16,AS3209
85.145.79.26,ipv4,85.145.0.0/16,AS50266
37.187.12.12,ipv4,37.187.0.0/16,AS16276
2001:638:a000:4140::ffff:191,ipv6,2001:638::/32,AS680
77.247.179.44,ipv4,77.247.0.0/16,AS43350
170.75.165.230,ipv4,170.75.0.0/16,AS174
207.180.192.66,ipv4,207.180.0.0/16,AS51167
211.94.136.214,ipv4,211.94.0.0/16,AS4808
2a01:4f9:2a:19a7::2,ipv6,2a01:4f9::/32,AS24940
172.81.183.236,ipv4,172.81.0.0/16,AS174
173.249.9.243,ipv4,173.249.0.0/16,AS51167
84.126.66.183,ipv4,84.126.0.0/16,AS6739
182.239.188.12,ipv4,182.239.0.0/16,AS4739
207.115.84.47,ipv4,207.115.0.0/16,AS18530
46.10.211.143,ipv4,46.10.0.0/16,AS8866
24.56.242.56,ipv4,24.56.0.0/16,AS11404
2a02:c207:3002:8885::1,ipv6,2a02:c207::/32,AS51167
212.142.121.168,ipv4,212.142.0.0/16,AS24651
128.199.143.208,ipv4,128.199.0.0/16,AS14061
99.249.199.208,ipv4,99.249.0.0/16,AS812
138.88.217.53,ipv4,138.88.0.0/16,AS701
69.251.189.35,ipv4,69.251.0.0/16,AS7922
2a03:b0c0:3:d0::f83:c001,ipv6,2a03:b0c0::/32,AS8987
209.248.66.53,ipv4,209.248.0.0/16,AS15221
195.56.63.11,ipv4,195.56.0.0/16,AS5483
18.163.196.137,ipv4,18.163.0.0/16,AS8987
188.127.242.151,ipv4,188.127.0.0/16,AS56694
144.91.92.75,ipv4,144.91.0.0/16,AS51167
